,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
201,0,1,0,0,0.323943662,1,1,0,0,0,0,0,0,1,0.574925051,0.19579251,1,0,1,0,1,0,0,0,0,1,0
202,0,0,0,0,0.478873239,1,0,1,1,1,0,0,0,0,0.426073927,0.231452097,0,1,0,0,0,1,0,0,0,0,1
203,0,0,1,1,0.309859155,1,0,0,1,1,1,0,0,0,0.681818202,0.222158653,0,0,1,0,0,1,0,0,0,0,1
204,1,1,0,0,0.070422535,1,0,0,0,0,0,1,1,1,0.707292681,0.063453257,0,0,1,0,1,0,0,0,0,1,0
205,1,0,1,1,0.985915493,1,0,0,0,1,0,0,0,0,0.574425596,0.626221667,0,0,1,0,0,0,1,0,0,1,0
206,0,1,1,0,0.478873239,1,1,0,0,1,0,1,1,1,0.82167834,0.395162549,0,0,1,0,1,0,0,0,0,1,0
207,0,0,1,1,0.549295775,1,1,0,0,1,0,1,1,1,0.559440582,0.346412368,0,1,0,0,1,0,0,0,0,1,0
208,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.549950026,0.006328565,1,0,1,0,1,0,0,0,0,0,1
209,0,0,0,0,0.309859155,1,0,0,0,0,0,1,1,1,0.463036971,0.172339263,0,1,0,0,0,1,0,1,0,0,0
210,1,1,0,0,0.042253521,1,1,0,0,0,0,1,1,1,0.768231726,0.043606416,1,0,1,0,1,0,0,0,0,1,0
211,0,0,0,0,0.042253521,1,0,0,0,1,1,0,1,1,0.717782222,0.03904638,0,0,1,0,1,0,0,0,0,1,0
212,0,0,0,1,0.521126761,1,1,0,1,0,0,0,0,1,0.632367608,0.360970952,0,0,1,0,1,0,0,0,0,0,1
213,0,1,1,0,0.436619718,1,1,0,0,0,0,0,0,1,0.56293707,0.264065898,1,0,1,0,1,0,0,0,0,1,0
214,0,0,1,1,0.394366197,1,0,0,0,1,1,1,1,0,0.569430591,0.235289687,0,1,0,0,0,0,1,0,0,0,1
215,0,1,1,1,0.521126761,1,1,0,1,0,0,1,1,0,0.825174828,0.430342447,0,0,1,0,1,0,0,0,0,1,0
216,0,0,0,1,0.661971831,1,1,1,0,1,0,1,1,1,0.601398592,0.423476371,0,1,0,0,0,1,0,0,1,0,0
217,1,0,0,0,0.295774648,1,0,1,0,0,1,0,1,1,0.704295724,0.2158532,0,0,1,0,1,0,0,0,0,1,0
218,1,0,0,0,0.591549296,1,1,1,1,1,1,1,1,0,0.964035981,0.563646883,0,0,1,0,0,0,1,0,1,0,0
219,1,1,1,0,0.056338028,1,0,0,0,0,0,0,0,1,0.507492485,0.037306748,0,0,1,0,1,0,0,0,0,1,0
220,0,0,0,0,0.056338028,1,0,0,0,0,0,1,0,1,0.619880095,0.045854644,1,0,1,0,1,0,0,0,0,1,0
221,0,0,1,1,0.704225352,1,1,1,1,0,1,1,1,0,0.914085931,0.655113412,0,0,1,0,0,1,0,0,1,0,0
222,1,0,1,1,0.521126761,1,0,1,1,0,1,1,1,0,0.616883138,0.351371178,1,1,0,0,0,1,0,0,1,0,0
223,0,1,1,0,0.323943662,1,0,0,0,1,0,1,1,1,0.745254749,0.255708718,1,0,1,0,1,0,0,0,0,1,0
224,0,0,1,0,0.478873239,1,1,0,0,0,1,1,0,1,0.728771218,0.371911585,0,0,1,0,1,0,0,0,1,0,0
225,1,1,0,0,0.746478873,1,1,1,1,0,1,1,1,0,0.638361598,0.500650206,1,1,0,0,0,1,0,1,0,0,0
226,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.262237751,0.002999566,0,1,0,0,1,0,0,0,0,1,0
227,1,0,1,1,0.112676056,1,0,1,0,0,0,0,0,0,0.30019978,0.046634878,0,1,0,0,0,1,0,0,0,0,1
228,1,0,1,0,0.718309859,1,1,0,1,0,1,1,1,1,0.840659297,0.59173531,0,0,1,0,1,0,0,0,1,0,0
229,1,1,1,0,0.14084507,1,0,0,0,0,1,1,0,1,0.642857149,0.099546307,0,0,1,0,1,0,0,0,0,1,0
230,1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.517482494,0.013893946,1,0,1,0,1,0,0,0,0,1,0
231,1,1,0,0,0.225352113,1,1,0,0,1,0,0,0,1,0.640359646,0.167744551,0,0,1,0,1,0,0,0,1,0,0
232,0,0,0,0,0.633802817,1,1,0,1,1,0,1,0,1,0.762737267,0.509070966,0,0,1,0,0,1,0,0,1,0,0
233,1,0,0,0,0.084507042,1,1,0,0,0,0,0,0,1,0.552447529,0.056916631,1,0,1,0,1,0,0,0,0,1,0
234,1,0,0,0,0.014084507,1,1,0,0,1,0,0,0,0,0.619880095,0.015830083,1,0,1,0,1,0,0,0,0,0,1
235,0,0,1,1,0.943661972,1,1,0,1,1,1,0,1,1,0.571928094,0.609750059,1,1,0,0,0,1,0,1,0,0,0
236,1,0,0,0,0.591549296,1,1,0,1,1,0,1,1,1,0.859640332,0.548013304,1,0,1,0,0,0,1,0,0,1,0
237,1,0,0,0,0.943661972,1,1,1,1,1,1,1,1,1,0.6953047,0.708521912,0,1,0,0,0,0,1,0,0,1,0
238,1,0,0,0,0.492957746,1,0,0,1,0,0,1,1,1,0.761738281,0.409975426,0,0,1,0,1,0,0,0,1,0,0
239,0,0,1,0,0.873239437,1,1,0,1,1,0,1,1,1,0.84765235,0.76106343,1,0,1,0,1,0,0,0,0,1,0
240,1,1,0,0,0.436619718,1,0,0,1,0,1,0,0,0,0.360639371,0.209362806,0,1,0,0,1,0,0,1,0,0,0
241,1,0,1,0,0.985915493,1,1,1,1,1,1,1,1,0,0.671328661,0.717231591,0,1,0,0,0,0,1,0,1,0,0
242,1,0,1,1,0.915492958,1,1,1,1,1,0,0,0,1,0.488511451,0.518977015,0,1,0,0,1,0,0,1,0,0,0
243,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.534965012,0.00615518,0,0,1,0,1,0,0,0,0,1,0
244,1,0,0,0,0.014084507,1,0,0,0,0,0,1,1,1,0.717782222,0.017263401,1,0,1,0,1,0,0,0,0,1,0
245,1,1,1,0,0.887323944,1,0,1,1,1,0,0,1,0,0.783716272,0.74117034,0,0,1,0,0,1,0,1,0,0,0
246,0,0,1,1,0.507042254,1,1,1,0,1,1,0,0,1,0.442057928,0.261222367,0,1,0,0,0,0,1,0,1,0,0
247,0,0,0,1,0.225352113,1,0,0,0,0,0,0,0,0,0.260239741,0.076584311,0,1,0,0,0,1,0,0,0,0,1
248,1,1,0,0,0.084507042,1,0,0,0,0,0,1,1,1,0.70529471,0.064210371,0,0,1,0,1,0,0,0,0,1,0
249,0,0,1,1,0.042253521,1,1,0,1,1,0,0,0,1,0.661838182,0.040809131,1,0,1,0,1,0,0,1,0,0,0
250,1,0,0,0,0.126760563,1,0,0,0,0,0,0,1,1,0.616383607,0.095610461,1,0,1,0,1,0,0,1,0,0,0
251,1,1,0,0,0.211267606,1,1,1,0,0,0,0,0,1,0.355144835,0.100580841,0,1,0,0,1,0,0,0,0,1,0
252,0,0,1,0,0.887323944,1,1,0,1,0,1,1,1,1,0.866133853,0.786539506,0,0,1,0,0,0,1,0,0,1,0
253,0,0,1,1,0.577464789,1,1,1,0,0,0,1,1,0,0.784715258,0.462118191,0,0,1,0,0,1,0,0,0,1,0
254,1,0,0,0,0.563380282,1,0,0,1,0,1,1,1,1,0.80169832,0.455460182,0,0,1,0,0,0,1,1,0,0,0
255,0,0,1,0,0.802816901,1,0,0,0,1,0,0,0,0,0.317182805,0.330553394,0,1,0,0,0,1,0,0,1,0,0
256,0,0,0,0,0.23943662,1,0,0,0,0,1,0,0,1,0.57292708,0.156532299,0,0,1,0,1,0,0,1,0,0,0
257,0,0,0,0,0.056338028,1,0,0,0,1,0,1,1,0,0.778721267,0.054755092,1,0,1,0,1,0,0,1,0,0,0
258,0,0,1,0,0.309859155,1,0,1,0,0,0,0,1,1,0.413586415,0.160340991,0,1,0,0,1,0,0,1,0,0,0
259,0,0,1,0,0.985915493,1,1,0,0,1,0,1,1,1,0.800199803,0.802658587,0,0,1,0,0,1,0,0,1,0,0
260,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.93956041,0.937182477,0,0,1,0,0,0,1,0,1,0,0
261,0,0,0,0,0.014084507,1,1,0,0,0,0,1,0,1,0.670329676,0.018800751,1,0,1,0,1,0,0,0,0,1,0
262,1,0,1,1,0.774647887,1,1,0,1,1,1,0,1,1,0.811188799,0.646097373,0,0,1,0,0,1,0,0,1,0,0
263,0,0,0,0,0.507042254,1,0,0,1,0,0,1,1,1,0.774725248,0.41935559,0,0,1,0,1,0,0,0,1,0,0
264,1,0,0,0,0.591549296,1,1,0,1,1,1,1,1,0,0.66483514,0.421141454,0,1,0,0,0,1,0,0,1,0,0
265,1,0,1,0,0.338028169,1,1,0,0,1,1,1,1,1,0.863136819,0.294483456,1,0,1,0,1,0,0,1,0,0,0
266,1,0,0,0,0.845070423,1,1,1,1,1,1,1,1,0,0.710289715,0.611455015,0,1,0,0,0,0,1,0,0,1,0
267,0,0,0,0,0.225352113,1,1,0,0,1,1,0,0,0,0.681318671,0.16083225,0,0,1,0,0,1,0,0,0,1,0
268,1,0,1,0,0.563380282,1,0,0,1,1,1,0,0,1,0.675824135,0.383782696,0,0,1,0,0,1,0,1,0,0,0
269,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.320679331,0.00367577,1,1,0,0,1,0,0,0,0,0,1
270,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.722277696,0.008322497,1,0,1,0,1,0,0,0,1,0,0
271,0,0,0,0,0.661971831,1,1,0,1,1,0,1,1,1,0.894605366,0.583568871,0,0,1,0,0,0,1,1,0,0,0
272,1,1,1,0,0.76056338,1,1,0,1,1,0,0,0,1,0.668331628,0.561288854,1,0,1,0,1,0,0,0,0,1,0
273,0,0,0,0,0.605633803,1,1,0,0,1,0,0,1,1,0.717782222,0.467464239,0,0,1,0,1,0,0,0,0,0,1
274,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25424575,0.002907094,0,1,0,0,1,0,0,0,0,1,0
275,1,0,0,0,0.366197183,1,1,0,0,0,0,1,1,1,0.769730243,0.297806675,0,0,1,0,1,0,0,1,0,0,0
276,0,1,1,0,0.366197183,1,1,0,1,1,1,1,1,1,0.661838182,0.264782552,0,1,0,0,1,0,0,1,0,0,0
277,1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.257242746,0.008143332,0,1,0,0,1,0,0,0,0,1,0
278,1,1,1,0,0.577464789,1,1,0,0,0,0,1,1,1,0.764235783,0.453766797,0,0,1,0,1,0,0,0,0,1,0
279,1,0,0,0,0.915492958,1,1,1,1,1,1,1,1,1,0.714285734,0.687426695,0,1,0,0,0,0,1,0,1,0,0
280,0,1,1,0,0.450704225,1,1,1,0,1,1,1,1,1,0.912587414,0.424892351,0,0,1,0,1,0,0,1,0,0,0
281,1,0,0,0,0.464788732,1,0,0,1,0,0,0,0,1,0.553446515,0.289622881,1,0,1,0,1,0,0,0,1,0,0
282,0,0,1,1,0.957746479,1,1,0,0,1,0,1,1,1,0.808191766,0.80783125,1,0,1,0,1,0,0,0,1,0,0
283,1,0,1,0,0.943661972,1,0,1,0,0,1,0,0,0,0.373126883,0.442704817,0,1,0,0,0,1,0,1,0,0,0
284,0,0,1,1,0.830985915,1,1,1,0,1,0,1,0,1,0.767732272,0.669631556,0,0,1,0,0,1,0,1,0,0,0
285,0,1,1,1,0.436619718,1,0,0,1,0,0,1,1,1,0.753246711,0.32857679,0,0,1,0,1,0,0,0,0,0,1
286,0,1,0,0,0.028169014,1,1,0,1,0,0,0,0,1,0.627372603,0.024834561,1,0,1,0,1,0,0,0,0,1,0
287,1,0,1,0,0.394366197,1,1,0,0,0,0,0,0,1,0.563436525,0.246230319,0,0,1,0,1,0,0,0,0,1,0
288,0,0,0,0,0.704225352,1,1,0,1,1,1,0,0,1,0.687312662,0.514856235,0,0,1,0,1,0,0,0,0,1,0
289,1,1,1,0,0.661971831,1,0,0,0,0,0,0,0,1,0.520479528,0.407594284,0,0,1,0,1,0,0,1,0,0,0
290,1,0,1,1,0.211267606,1,0,0,1,0,0,0,0,0,0.546453538,0.136038145,0,0,1,0,1,0,0,1,0,0,0
291,0,0,1,0,0.971830986,1,1,0,1,1,1,0,1,1,0.800699258,0.790642959,0,0,1,0,0,0,1,1,0,0,0
292,1,0,1,1,0.295774648,1,0,0,1,0,0,0,1,0,0.646853168,0.211189137,1,0,1,0,1,0,0,0,0,1,0
293,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.566933089,0.006525069,1,0,1,0,1,0,0,1,0,0,0
294,1,0,0,0,0.084507042,1,0,0,0,0,0,0,0,1,0.51248749,0.057402111,0,0,1,0,1,0,0,1,0,0,0
295,0,0,0,1,0.394366197,1,1,0,1,1,1,0,1,0,0.819180838,0.324993492,0,0,1,0,0,1,0,0,1,0,0
296,1,1,1,0,0.76056338,1,1,0,0,0,0,0,0,0,0.330669341,0.325929785,0,1,0,0,1,0,0,1,0,0,0
297,0,1,1,0,0.718309859,1,1,0,1,1,0,1,1,1,0.864635337,0.619280439,0,0,1,0,0,1,0,1,0,0,0
298,1,0,1,1,0.126760563,1,1,0,0,0,0,0,1,0,0.673326633,0.097066895,0,0,1,0,1,0,0,0,0,1,0
299,0,0,0,0,0.23943662,1,1,0,0,0,0,0,0,1,0.569930046,0.159075284,0,0,1,0,1,0,0,1,0,0,0
300,1,0,1,0,0.943661972,1,1,1,0,0,1,0,0,0,0.396603391,0.457373206,0,1,0,0,0,1,0,1,0,0,0
301,0,0,0,0,0.014084507,1,0,1,0,1,0,0,0,0,0.348651351,0.011634157,0,1,0,0,1,0,0,0,0,1,0
302,0,0,0,0,0.154929577,1,0,0,0,0,0,0,0,1,0.268231779,0.057800899,1,1,0,0,1,0,0,1,0,0,0
303,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.954045971,0.976662355,0,0,1,0,0,0,1,0,1,0,0
304,0,0,1,0,0.478873239,1,1,0,0,0,1,0,1,1,0.712287686,0.363224962,0,0,1,0,1,0,0,1,0,0,0
305,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.364635352,0.004184366,0,1,0,0,1,0,0,0,0,0,1
306,1,0,1,1,0.211267606,1,1,1,0,1,1,1,1,1,0.943056898,0.215425522,0,0,1,0,1,0,0,0,0,1,0
307,1,1,0,0,0.676056338,1,1,1,0,0,0,1,1,0,0.829170848,0.583909828,0,0,1,0,1,0,0,0,1,0,0
308,1,0,1,0,0.746478873,1,1,1,1,1,1,1,1,1,0.960039961,0.697084236,0,0,1,0,0,1,0,0,0,0,1
309,1,0,0,1,0.23943662,1,1,1,0,0,0,0,1,0,0.462037986,0.132680243,0,1,0,0,1,0,0,0,0,1,0
310,1,0,1,0,0.492957746,1,0,0,0,0,0,0,1,0,0.617882124,0.33738476,0,0,1,0,1,0,0,0,0,1,0
311,1,0,0,0,0.830985915,1,1,0,1,1,0,1,1,1,0.872627375,0.73718829,1,0,1,0,1,0,0,0,0,1,0
312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.509490532,0.005860425,1,0,1,0,1,0,0,0,0,0,1
313,0,0,1,1,0.098591549,1,0,0,0,1,0,1,1,1,0.76123875,0.085617684,0,0,1,0,1,0,0,0,0,1,0
314,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0.868631356,0.877641937,0,0,1,0,0,0,1,1,0,0,0
315,1,1,0,0,0.295774648,1,0,1,0,1,1,0,1,1,0.511488504,0.176454272,0,1,0,0,1,0,0,0,0,0,1
316,1,0,1,1,0.38028169,1,0,0,0,0,0,0,1,1,0.624375645,0.255252143,1,0,1,0,1,0,0,0,0,1,0
317,1,0,0,0,0.323943662,1,1,0,1,1,0,1,1,1,0.855144857,0.286178287,0,0,1,0,1,0,0,0,0,1,0
318,0,0,1,1,0.38028169,1,0,0,1,1,1,1,0,0,0.742757247,0.317815356,0,0,1,0,0,1,0,1,0,0,0
319,1,0,1,1,0.408450704,1,0,0,1,1,1,1,1,0,0.621878143,0.271689068,0,1,0,0,0,0,1,1,0,0,0
320,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.564935041,0.00650195,0,0,1,0,1,0,0,0,0,1,0
321,1,0,1,0,0.323943662,1,0,0,1,0,0,1,1,1,0.50849147,0.184389545,0,1,0,0,1,0,0,1,0,0,0
322,0,0,1,1,0.042253521,1,1,0,0,1,0,1,1,0,0.825174828,0.042427394,1,0,1,0,1,0,0,0,0,1,0
323,0,0,0,0,0.084507042,1,1,0,1,0,0,1,1,1,0.81168833,0.075642248,1,0,1,0,1,0,0,0,0,1,0
324,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.97402599,0.969345516,0,0,1,0,0,0,1,1,0,0,0
325,0,1,1,0,0.887323944,1,1,0,0,1,1,1,1,0,0.834665307,0.753602103,0,0,1,0,0,0,1,0,0,1,0
326,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.71078917,0.75943941,0,0,1,0,0,1,0,0,0,1,0
327,1,0,1,1,0.169014085,1,0,0,0,0,0,0,1,0,0.373626376,0.082704809,1,1,0,0,1,0,0,0,0,1,0
328,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.364135859,0.004178587,1,1,0,0,1,0,0,0,0,1,0
329,0,0,1,0,0.112676056,1,0,0,0,1,0,1,1,1,0.514485537,0.063060254,0,1,0,0,1,0,0,0,0,0,1
330,0,0,1,0,0.323943662,1,0,1,0,0,1,0,0,0,0.35014983,0.149862734,0,1,0,0,1,0,0,0,0,0,1
331,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0.560939022,0.006455714,1,0,1,0,1,0,0,0,0,1,0
332,0,0,0,0,0.323943662,1,1,0,1,0,0,0,0,1,0.616383607,0.212992342,1,0,1,0,1,0,0,0,0,1,0
333,0,1,1,1,0.478873239,1,0,0,1,0,1,1,1,1,0.574425596,0.315370606,0,1,0,0,1,0,0,0,0,1,0
334,1,0,1,1,0.084507042,1,0,1,1,1,1,1,0,1,0.570929032,0.061863891,0,1,0,0,1,0,0,0,0,1,0
335,0,0,0,0,0.056338028,1,0,0,0,0,1,1,1,1,0.774725248,0.050229735,1,0,1,0,1,0,0,0,0,1,0
336,1,0,0,1,0.197183099,1,0,0,0,0,0,0,0,0,0.503995996,0.112810286,1,0,1,0,1,0,0,1,0,0,0
337,1,1,0,0,0.267605634,1,0,0,0,0,0,0,1,1,0.628371588,0.191041754,0,0,1,0,1,0,0,0,0,1,0
338,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.898601385,0.922982205,0,0,1,0,0,1,0,1,0,0,0
339,1,0,1,1,0.098591549,1,0,0,1,0,0,1,0,1,0.64935067,0.07642826,1,0,1,0,1,0,0,0,0,1,0
340,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.658841149,0.706487513,0,0,1,0,0,0,1,0,1,0,0
341,1,0,0,0,0.197183099,1,1,0,1,0,0,1,1,1,0.815184818,0.161381303,0,0,1,0,1,0,0,0,0,1,0
342,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0.699800174,0.71470599,0,1,0,0,0,0,1,1,0,0,0
343,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.557442534,0.006415258,1,0,1,0,1,0,0,0,0,1,0
344,0,0,1,1,0.873239437,1,1,0,1,1,0,1,1,1,0.86163838,0.760398786,0,0,1,0,0,0,1,1,0,0,0
345,1,0,0,0,0.014084507,1,0,0,1,0,0,1,0,1,0.404095898,0.011015749,0,1,0,0,1,0,0,0,0,1,0
346,1,0,1,0,0.014084507,1,0,1,0,0,0,0,0,1,0.557942065,0.013934402,1,0,1,0,1,0,0,0,0,1,0
347,0,1,1,0,0.845070423,1,1,0,1,0,0,0,1,0,0.454545478,0.448923577,0,1,0,0,0,1,0,1,0,0,0
348,0,0,1,0,0.38028169,1,0,1,1,0,1,0,0,0,0.423076932,0.204224826,0,1,0,0,1,0,0,0,0,0,1
349,1,0,0,0,0.154929577,1,1,1,1,1,0,0,1,1,0.810689268,0.140973842,1,0,1,0,1,0,0,1,0,0,0
350,0,0,0,0,0.464788732,1,1,1,1,1,1,1,1,0,0.976023961,0.448513226,0,0,1,0,0,1,0,0,1,0,0
351,1,1,1,0,0.985915493,1,1,1,0,0,0,0,0,1,0.620879081,0.653911284,0,0,1,0,0,0,1,0,1,0,0
352,1,0,1,1,0.971830986,1,1,1,0,0,0,0,1,0,0.466033929,0.522964878,0,1,0,0,0,1,0,1,0,0,0
353,1,0,1,1,0.718309859,1,0,1,0,1,1,0,0,1,0.654345675,0.49795692,0,0,1,0,1,0,0,1,0,0,0
354,0,0,0,1,0.957746479,1,1,1,1,1,1,1,0,1,0.608391569,0.633862136,0,1,0,0,0,0,1,0,1,0,0
355,1,1,0,0,0.267605634,1,1,0,1,1,0,0,1,1,0.754745228,0.203849158,1,0,1,0,1,0,0,0,0,1,0
356,0,0,0,1,0.14084507,1,1,0,0,1,0,0,0,1,0.593906085,0.096280883,0,0,1,0,1,0,0,0,0,0,1
357,0,0,1,0,0.014084507,1,0,0,0,0,1,1,1,1,0.755744214,0.017182488,1,0,1,0,1,0,0,0,0,1,0
358,1,0,1,1,0.070422535,1,1,0,0,0,1,0,0,1,0.61888111,0.055945673,1,0,1,0,1,0,0,0,0,1,0
359,0,1,1,1,0.267605634,1,0,1,0,1,1,0,1,0,0.756743276,0.20799885,0,0,1,0,0,1,0,0,1,0,0
360,0,0,0,0,0.845070423,1,1,1,0,1,0,1,1,1,0.878121834,0.726056917,0,0,1,0,1,0,0,0,0,1,0
361,1,1,1,0,0.056338028,1,1,0,0,0,0,0,0,1,0.557442534,0.036520733,1,0,1,0,1,0,0,0,0,1,0
362,1,0,0,0,0.774647887,1,1,0,1,0,1,1,1,1,0.868131824,0.681762774,0,0,1,0,1,0,0,1,0,0,0
363,0,0,0,0,0.408450704,1,1,1,1,1,1,0,0,1,0.763736252,0.327530692,0,0,1,0,1,0,0,0,1,0,0
364,0,0,0,0,0.549295775,1,1,0,0,1,1,1,1,0,0.86163838,0.475434208,1,0,1,0,1,0,0,1,0,0,0
365,1,0,0,0,0.38028169,1,0,1,0,0,1,0,0,0,0.357142844,0.176558306,0,1,0,0,0,1,0,0,0,0,1
366,1,1,1,0,0.056338028,1,0,0,0,0,0,0,0,0,0.514485537,0.032798729,0,0,1,0,1,0,0,0,0,1,0
367,1,1,1,0,0.366197183,1,0,1,0,0,0,0,0,1,0.565934027,0.220835137,1,0,1,0,1,0,0,1,0,0,0
368,0,0,1,1,0.929577465,1,1,0,1,1,0,1,1,1,0.86763237,0.805733298,0,0,1,0,0,1,0,0,0,1,0
369,0,1,1,0,0.394366197,1,1,0,0,0,0,0,0,1,0.33016981,0.16450224,0,1,0,0,1,0,0,0,0,1,0
370,0,0,1,1,0.76056338,1,1,0,0,0,0,0,1,0,0.668831159,0.542644115,0,0,1,0,1,0,0,1,0,0,0
371,1,0,0,0,0.309859155,1,1,0,0,0,0,0,0,0,0.569930046,0.201098104,1,0,1,0,1,0,0,1,0,0,0
372,0,0,1,0,0.464788732,1,1,0,0,1,0,1,1,1,0.814185833,0.400075134,1,0,1,0,1,0,0,0,0,1,0
373,0,0,0,0,0.718309859,1,0,1,0,1,0,1,0,0,0.726273715,0.545522301,0,0,1,0,0,1,0,0,0,1,0
374,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971028956,0.968680872,0,0,1,0,0,0,1,0,1,0,0
375,0,0,1,1,0.802816901,1,1,0,1,0,1,1,0,1,0.760739219,0.625516555,0,0,1,0,0,1,0,0,1,0,0
376,1,1,0,0,0.774647887,1,1,0,1,1,1,1,0,1,0.812687316,0.657413646,0,0,1,0,0,0,1,1,0,0,0
377,0,0,0,0,0.014084507,1,0,0,0,0,0,1,0,1,0.613386574,0.01798584,0,0,1,0,1,0,0,0,0,1,0
378,0,1,1,1,0.943661972,1,1,0,0,1,1,1,1,1,0.885114887,0.8508539,0,0,1,0,0,1,0,0,1,0,0
379,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.663836154,0.007646294,1,0,1,0,1,0,0,0,0,1,0
380,0,0,0,0,0.154929577,1,1,0,0,1,0,1,0,1,0.709290729,0.115925444,0,0,1,0,1,0,0,0,0,1,0
381,1,0,1,0,0.873239437,1,1,0,1,0,0,0,0,1,0.62937065,0.579130161,0,0,1,0,1,0,0,1,0,0,0
382,1,0,1,1,0.450704225,1,0,1,1,1,0,0,0,1,0.3986014,0.223846268,0,1,0,0,0,1,0,0,0,0,1
383,1,0,1,0,0.957746479,1,0,0,1,0,0,1,1,1,0.770229774,0.777384794,0,0,1,0,0,1,0,0,1,0,0
384,1,0,1,1,0.830985915,1,0,0,1,1,1,1,1,1,0.619880095,0.56961135,0,1,0,0,0,0,1,1,0,0,0
385,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.944555415,0.951267158,0,0,1,0,0,0,1,1,0,0,0
386,1,0,0,0,0.14084507,1,1,0,0,0,0,0,1,1,0.403596405,0.067360205,0,1,0,0,1,0,0,0,0,0,1
387,0,0,0,0,0.126760563,1,1,0,0,0,0,1,0,1,0.674325695,0.094234934,1,0,1,0,1,0,0,1,0,0,0
388,0,0,1,1,0.464788732,1,0,0,0,0,0,0,1,1,0.603396564,0.303811582,0,0,1,0,0,1,0,1,0,0,0
389,0,0,1,1,0.535211268,1,0,0,1,0,0,1,0,1,0.676823197,0.375338824,1,0,1,0,1,0,0,0,0,0,1
390,1,0,0,0,0.901408451,1,1,0,1,0,1,1,1,1,0.864135882,0.77739055,0,0,1,0,0,1,0,1,0,0,0
391,0,1,1,0,0.690140845,1,1,1,1,1,0,1,0,1,0.832667335,0.606461494,0,0,1,0,0,1,0,1,0,0,0
392,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.916583434,0.918716937,0,0,1,0,0,0,1,1,0,0,0
393,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.96953044,0.948019118,0,0,1,0,0,0,1,1,0,0,0
394,0,0,0,0,0.436619718,1,1,0,1,0,0,0,0,1,0.617382593,0.297910695,1,0,1,0,1,0,0,1,0,0,0
395,1,0,1,1,0.774647887,1,1,1,0,1,0,0,1,1,0.501498494,0.43798873,0,1,0,0,0,1,0,1,0,0,0
396,0,0,0,0,0.521126761,1,0,1,1,0,1,1,0,0,0.519979997,0.310862586,0,1,0,0,0,1,0,0,0,0,1
397,0,0,0,0,0.14084507,1,0,0,0,0,0,0,0,0,0.515983978,0.085675479,0,0,1,0,1,0,0,0,0,1,0
398,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.307192795,0.003519722,0,1,0,0,1,0,0,0,0,1,0
399,0,0,1,0,0.774647887,1,1,0,1,0,1,1,1,1,0.886113873,0.695211652,0,0,1,0,0,1,0,0,0,1,0
400,0,0,1,1,0.084507042,1,0,1,0,0,0,1,1,0,0.510988973,0.057483026,0,1,0,0,1,0,0,0,1,0,0
401,0,0,1,1,0.816901408,1,1,0,0,1,0,1,1,1,0.808691297,0.67538217,0,0,1,0,0,0,1,0,1,0,0
402,0,0,0,0,0.084507042,1,0,0,0,1,1,1,0,0,0.457042981,0.04936859,0,1,0,0,1,0,0,1,0,0,0
403,0,0,1,1,0.985915493,1,0,1,0,1,1,0,1,1,0.522477499,0.572697576,0,1,0,0,0,0,1,0,1,0,0
404,0,0,1,1,0.197183099,1,0,1,0,0,1,1,1,0,0.832667335,0.190538939,0,0,1,0,0,1,0,0,0,1,0
